Job_ID,Job_Title,Min_YOE,Est_Salary,JD_Trans,L1,L2,L3,L4,MinL,Location,VN,Remote,W_Term,W_Term_2,W_Term_3,W_Term_4,Data_Engineer,Data_Analyst,Data_Scientist,Business_Analyst,Business_Intelligence,Combined_role,Others,Last_Updated
1906,"Data Engineer ( Sql, Mysql )",1,850,At least 1-3 years of practical projects with databases such as Postgresql or MySQL,1.0,2,,,1,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
1902,"Data Analyst ( Sql, Python )",2,2000,"From 2-year experience as a Data Analyst,Prioritize recruiting Vietnamese candidates willing to relocate to Malaysia with attractive salary offers;",1.0,2,,,1,UNKNOWN,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1894,Data Controller / Data Engineer ( Python ),3,2200,"Email: hr@go2Joy.vn, ib or zalo: 0976 520 008",1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
1886,Senior Data Engineer ( Big Data ),4,3000,"Have 4 years of experience in a Data Engineer position,Building and optimizing big data data pipelines, architectures and data sets;",2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
1885,Admin Executive ( Excel ),3,650,"Proficient use of Office, Excel: Make basic functions such as VLOOKUP, SUMIFS, Countifs, Bronze Filter, IF",1.0,Unknown,,,1,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
1883,Customer Care Centre Administrator & Analyst,1,550,Highly proficient in Excel,1.0,2,,,1,UNKNOWN,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1882,Senior Actuary,6,5000,At least 6 years of experience in the field of non -life insurance.,2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
1878,Ai Developer,3,2500,3+ years of experience in developing AI solutions in a professional setting.,1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
1871,Senior Datalake Engineer,2,2200,"2 years of experience with Azure (DP200 and/or DP201, DP203 certification acts as a plus),2 years of experience with Flink/Spark, Databricks",1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,1,0,0,1,0,9/10/2025
1869,Data Engineer,2,3000,At least 2 years working with complex SQL tasks at an intermediate/advanced level.,1.0,2,,,1,REMOTE,1,1,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
1867,Data Engineer,2,2200,"Having 2+ years of experience in a Data Engineer role,",1.0,2,,,1,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
1864,"Performance Analyst ( Excel, Sql )",5,2350,"At least 5 years of professional experience in products, financial management, proficiency in Excel tools; Knowing SQL is an advantage;",2.0,Unknown,,,2,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1852,Performance Analyst,2,1000,At least 02 years of working experience in the field of finance banking;,1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1846,"| Valuation Analyst,Actuarial Specialist",3,2500,At least 3 years actuarial experience in life insurance industry,2.0,Unknown,,,2,HCMC,1,0,Fulltime,Hybrid,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1839,Blockchain Developer Internship,0,200,"Familiarity with Git.,Familiarity with some programming languages (NOT all required), such as Javascript, Node.js, C++, Typescript, React, HTTPs, APIs, REST,",0.0,Unknown,,,0,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
1838,Data Engineer Intern,0,200,"Experience with SQL and NoSQL.,Good kinh nghi?m and experience using Python for data processing.",0.0,Unknown,,,0,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
1837,Automation & Platform Engineering Intern,0,200,"Pursuing or recently graduated with a bachelors Degree in computer science, software engineering, or a similar field of study",0.0,Unknown,,,0,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,1,0,0,1,0,9/10/2025
1836,Data Analyst Intern ( 3 Months ),0,200,"Knowledge of programming languages (R, Python, SQL),Strong hands-on kinh nghi?m of MS Word, Excel and PowerPoint, Power BI",0.0,Unknown,,,0,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1835,Senior Data Scientist,5,4000,"Published research papers in the field,5+ years of experience in an actual AI/ML/Data Science job",2.0,Unknown,,,2,REMOTE,1,1,Fulltime,Unknown,Unknown,Unknown,0,0,1,0,0,0,0,9/10/2025
1830,Data Analyst / Data Entry Specialist ( Remote ),1,1500,More than 1 year working experience as a Data Analyst or Business Data Analyst,1.0,2,,,1,REMOTE,1,1,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1825,Data Scientist,3,2500,"Strong willingness and high commitment on working onsite: You will come to our customer's office (District 1) to work fulltime on every week day.,At least 3 years of experience in Data Science or relavant positions;",2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,1,1,0,1,0,9/10/2025
1821,"Data Engineer ( Etl, Sql Server, Ssis )",3,2000,"Advanced SQL kinh nghi?m and experience (stored procedures, function, trigger) and understanding of data warehousing and data modeling.",1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
1819,Senior Data Engineer,3,3500,"Experience with building large data processing pipelines from scratch, algorithm & data structure, design,Proficient with Python or Go.",2.0,Unknown,,,2,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
1818,Mid-Level / Senior Data Engineer,3,2500,Onsite opportunities to English-speaking countries.,1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
1817,Data Engineer,3,4000,"From 3 years of full-time experience Data Engineer, knowledge and skills with Azure, good English.",2.0,Unknown,,,2,REMOTE,1,1,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
1816,Head Of Demand Forecasting - Consumer,3,4000,High level of Analytical,4.0,Unknown,,,4,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
1812,Report Analyst,3,1500,"Experienced at least 3 years or more, priority with experience in sale admin",1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1811,Brain Research Consultant,3,2800,"A fully on-boarded BRAIN consultant is now eligible for merit-based financial compensation from the alphas you create.,Upon meeting our alpha submission criteria, you may be invited to join us a BRAIN consultant",0.0,1,2.0,,0,REMOTE,1,1,"Part-time,",Flexible,Unknown,Unknown,0,1,0,1,0,1,0,9/10/2025
1808,Data Entry Clerk  Freelance,3,400,Prepare Excel documents for further analysis; At least 6 shifts per week,1.0,Unknown,,,1,HCMC,1,0,"Part-time,",Freelance,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1807,Dataops Engineer,3,3000,"3-5 years or more experience working with Cloud platforms, especially GCP and experienced with database",2.0,Unknown,,,2,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
1800,Senior Finance Analyst,3,2500,"3-6 years of relevant experience in corporate finance, financial planning & analysis, or other related fields;",2.0,Unknown,,,2,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1798,Business Analyst Cum Data Analyst,3,2200,Proven experience in business analysis and data analytics,1.0,2,,,1,HCMC,1,0,Fulltime,Hybrid,Unknown,Unknown,0,1,0,1,0,1,0,9/10/2025
1797,Data Analytics Team Lead,7,4000,7+ years of experience with 2+ year of people management,2.0,3,,,2,HANOI,1,0,Fulltime,Hybrid,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1796,Head Of Data Science - Global Fmcg Brand,10,7500,"At least 10 years of experience in data management, analytics, or business intelligence, with a minimum of 5 years in a leadership role.",4.0,Unknown,,,4,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,1,0,0,0,0,9/10/2025
1793,Assistant Manager - Data Scientist,3,2500,"Leading role in driving BU level analytics solution development and commercialization activities that transformed analytical concepts into business actions with measurable benefits, supporting in developing a robust, revenue generating, world class, analytics organization",1.0,2,4.0,,1,HCMC,1,0,Fulltime,Hybrid,Unknown,Unknown,0,0,1,0,0,0,0,9/10/2025
1786,Ai Engineer,4,2500,"Computer Science Fundamentals and Programming (include data structures, algorithms, computability and complexity, computer architecture, etc.)",2.0,Unknown,,,2,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,1,0,0,1,0,9/10/2025
1785,Business Analyst | Data Analyst,2,1800,"Strong understanding of self-service BI concepts and tools, such as data visualization, data modeling, and data analytics is a huge plus.,Minimum of 2 years of experience as a Business Analyst in the SaaS or BI industry;",1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,1,0,1,0,9/10/2025
1784,People Analytics Manager,3,4500,"3-5 years experience leading analytics for technical teams like product, operations, or finance in a fast-paced ecommerce company using agile methodologies,Bangkok Based, Relocation Provided",4.0,Unknown,,,4,UNKNOWN,0,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
1782,"Data Engineer ( Python, Azure )",2,2500,Up to 2-3 years experience working as Data Engineer,1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
1780,Data Analyst Intern ( Mobile Game ),0,170,"Analysis of products, data and mobile game market from data sources",0.0,Unknown,,,0,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1768,Data Analyst,1,1250,"At least 01 year of data analysis experience at large data organizations, CV to hr@3tit.vn",1.0,Unknown,,,1,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1767,Data Analyst Solution Leader,4,2000,There are 4-5 years of working experience in the field of data.,2.0,3,4.0,,2,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1766,Data Analyst,0,510,"No experience, welcome new graduates.",1.0,Unknown,,,1,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1752,Data Lead,5,3500,Have 5 years of experience as a Data Engineer and have 2 years of experience with Google Cloud Platform,2.0,4,,,2,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
1743,Data Developer,2,2500,2+ years of experience in relevant role,1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
1737,Internship Program 2023 ( Dek Lab ),0,150,Master at least 1 programming language; Flexible and able to adapt to new technologies,0.0,Unknown,,,0,HCMC,1,0,"Fulltime,",Flexible,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
1736,Data Entry Executive ( Data Annotation ),0,650,"College graduated, bachelors degree opening for all majors; 40 flexible working hours per week from Monday to Friday.",1.0,Unknown,,,1,HCMC,1,0,"Fulltime,",Flexible,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1732,"Fraud Management Lead - Risk Management, Shopee Xpress",3,3700,"Familiar with Python/SQL in data processing,3-5 years of relevant experience.",2.0,3,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
1730,Data Lake Developer,3,1900,"At least 3 years experience in any following data analysis programming languages: Python, R, Java, Scalar, Spark is a must. Knowledgeable in at least any web programming languages is a big plus",2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
1729,"Senior Ai Engineer, Speech, Ai Lab",3,3000,"At least 3 years prior experience building live speech recognition or speech synthesizer, enhancement products;",2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,1,0,0,1,0,9/10/2025
1728,"Senior Ai Integration Engineer, Zalo",3,3000,At least 3 year of experience in the related position;,2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,1,0,0,1,0,9/10/2025
1727,"Technical Manager, Zalo Ai",5,4500,"5+ years of experience in related industries; Experience with AI, Natural Language Processing; Speech Processing, or Machine Learning;",4.0,Unknown,,,4,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
1726,Associate Business Analysis ( Data Analysis ) Team Leader,3,2500,"At least 3-5 years of experience in data analytics, preferably in the financial services sector/ fintech product;",2.0,3,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1720,Data Analyst,0,1275,At least 6 months of experience in making data analyst or equivalent location in software companies,1.0,Unknown,,,1,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1716,Fundamental Quantitative Researcher,3,3500,"Recent Masters/Ph.D. from finance, accounting, economics, or a related field. Bachelors degree with exceptional performance will also be considered",1.0,2,,,1,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,1,0,0,0,0,9/10/2025
1713,Senior Data Analyst,3,1700,"3+ years of experience as a data analyst, CV to queanh.hoang@adecco.com",2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1711,Senior Data Engineer,3,2200,"DatawareHousing, data structure and algorithm, ETL, ELT",2.0,Unknown,,,2,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
1710,Developer Intern,0,150,"Being a 3rd year or last year of IT or equivalent understanding, want to have a realistic learning and development environment.",0.0,Unknown,,,0,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
1709,Data Analyst,2,1500,Minimum working experience in 2 years in the field of data,1.0,2,,,1,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1708,Senior / Leader Ai Engineer,4,5000,At least 4+ years of being the project leader in Machine learning/ Deep Learning/Computer vision/ NLP projects or technical leader for 5 to 10 outstanding projects.,2.0,Unknown,,,2,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,1,0,0,1,0,9/10/2025
1707,Google Analytics Web Tracking Expert,1,1500,"1+ year experience in Web Analytics (preferably Google Analytics and Google Data Studio, PowerBI is a plus)",1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
1706,Senior Data Engineer [ Data Platform ],3,2200,"Deep understanding of data warehouse concepts and practices.,Strong in data structures and algorithms and have a good kinh nghi?m in data analysis.",2.0,Unknown,,,2,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
1702,Data Science Executive,0,1500,"1 year of experience in market research or relevant fields, however, open for fresh graduate.",1.0,Unknown,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
1699,"Senior Data Engineer ( Data Analyst, Python, Sql )",5,3200,"5+ years of relevant data engineering experience like Hadoop, Spark, Hive, HDFS, Pig and ETL with large amounts of data",2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,1,1,0,0,0,1,0,9/10/2025
1694,Data Analyst ( Sql ),1,1500,1+ years experience using SQL in a business environment,1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1688,"Associate Director, Head Of Bi",8,6000,"8+ years of leadership experience in analytics/data science/insights/strategy/BI,Bangkok-based, relocation provided",4.0,Unknown,,,4,UNKNOWN,0,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,1,0,0,9/10/2025
1677,Data Engineer ( Etl Specialist ),2,2200,"At least 02 years of working experience in banking data processing or related fields in MIS,",1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
1676,"Projects & Optimization Lead - Fraud, Operations",3,3300,"At least 3-5 years of working experience, preferred in consulting or ecommerce",2.0,3,4.0,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,1,0,0,0,9/10/2025
1670,Data Engineer,4,2300,At least 4 years of experience or more about data processing and analysis,2.0,Unknown,,,2,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
1669,Data Engineer,2,1300,Have 2+ years of experience in data warehouse construction.,1.0,2,,,1,VIETNAM,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
1643,"( Senior / Lead ) Data Science, Data Insight ( Zalo )",3,4000,3+ years of industry experience in developing and deploying machine learning algorithms and models.,2.0,3,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
1642,"Senior Data Scientist, Adtima ( Zalo )",2,3000,"At least 2+ years of experience working in Big Data, Machine Learning, especially in recommendation areas, ideally in an industry-leading company;",2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,1,0,0,0,0,9/10/2025
1641,"Data Science Manager, Adtima ( Zalo )",7,5000,"experience in advertising area is a plus;,At least 7+ years of experience working in Big Data, Machine Learning, especially in recommendation areas, ideally in an industry-leading company;",4.0,Unknown,,,4,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
1640,Data Engineer,5,2700,At least 5 years of working as a data engineer,2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
1637,Assistant Manager - Mis & Data Analytics,1,2200,"Minimum of 1-2 years of experience in Analytic, MIS or Risk Management",1.0,2,4.0,,1,HCMC,1,0,Fulltime,Hybrid,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1634,Data Analyst ( Excel ),1,650,Experience at least 1 year in the equivalent position. Priority is given to working in the statistical industry,1.0,Unknown,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1633,"Data Engineer ( Sql, Oracle )",2,2200,Above 2 years experience working in IT industries,1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
1631,Senior Dba Engineer,3,3000,3+ Years of Hands-on Database Experience in A Similarly Challenging Position. video.,2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
1620,Data Operation Engineer ( Python ),1,2800,"Have experience with automation test or scraping.,Fluent with Python, have experience with Python in a previous project.",1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
1612,Data Quality / Data Governance Specialist,1,1275,At least 1 year of experience in data analysis / data management / IT audit / super data management.,1.0,2,,,1,VIETNAM,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
1609,Data Analyst ( Python & Sql ),3,4000,"Prior experience in data analysis or data analyst roles, preferably in a startup environment.",1.0,2,,,1,REMOTE,1,1,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1603,Unity Developer Intern,0,250,"Good at Algorithm, Mathematics and Physics;,Knowledge of C# language & Unity;",0.0,Unknown,,,0,HCMC,1,0,"Fulltime,","Part-time,",Hybrid,Unknown,0,0,0,0,0,0,1,9/10/2025
1598,Senior Data Analyst ( Python ),5,5000,At least 5 years working experience in Data Analyst roles or related positions,2.0,Unknown,,,2,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1596,Senior Data Scientist,3,4000,At least 3-7+ years of work experience in developing ML systems,2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,1,0,0,0,0,9/10/2025
1593,It Intern ( Data Science | Machine Learning ),0,130,Last year students are related to Data Science,0.0,Unknown,,,0,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
1589,Data Engineer ( Junior - Mid ),2,1000,"At least 1.5+ years experience with Linux OS, Bash script",1.0,2,,,1,HCMC,1,0,Fulltime,Hybrid,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
1588,Optimize & Analyst Operation,1,765,"At least 01 year of experience in equivalent locations in logistics companies, Ecommerce, ...",1.0,2,,,1,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1587,Uobv 2023 Internship Programme,0,250,Final year student at Universities with GPA from 6.5 or equivalent.,0.0,Unknown,,,0,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
1583,Business Analyst ( Property ) | Data Analyst,0,1500,"Have high competency in Excel and PowerPoint, be familiar with or willing to learn data tools: e.g. SQL, BigQuery, Data Studio, Google Analytics.",1.0,Unknown,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,1,0,1,0,9/10/2025
1579,Data Analyst ( Excel Vba ),1,1905,At least 1 year of working experience in VBA programming on Excel: Advance/Excellent ability;,1.0,2,,,1,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1578,Digital Data Analyst,2,1905,At least 7 years (expert)/5 years (senior experts)/3 years (main specialist)/2 years (experts) experience working in related positions in the field of banking and finance or information technology industry;,1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1566,Data Reconciliation Intern ( Finance Operations ),0,200,"Opportunity to learn about data analysis, data management, and communication skills.,Proficient in Word, Excel;",0.0,Unknown,,,0,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
1565,Senior Mlops Engineer,3,3500,3+ years of experience in data science and MLOps,2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
1564,Senior Risk Analyst / Associate Risk Manager - Fintech,3,3000,"Strong kinh nghi?m of and experience with databases (SQL).,Proven working experience as a data analyst, or credit risk analytics.",2.0,4,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1558,Business Analytics,4,1700,4-6 years relevant experience,2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
1555,Senior Ai Engineer,3,2500,3+ years of experience in developing machine learning/data science application,2.0,Unknown,,,2,HCMC,1,0,Fulltime,Hybrid,Unknown,Unknown,1,0,1,0,0,1,0,9/10/2025
1553,Bi Dashboard Builder,2,1800,2-4 years experience;,1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
1551,( Senior ) Data Engineer,3,3000,Minimum 3 years of working experience in data engineering or JVM-based backend development.,2.0,Unknown,,,2,HCMC,1,0,Fulltime,Hybrid,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
1546,Data Analyst ( Python ),3,5000,"Skillful in data manipulation (complex join, subqueries, unions.. via SQL or dataframe library),Strong at Python programing skills is a must",1.0,2,,,1,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1533,Data Engineer,3,2500,Over 3 years of experience in the role of Data Engineering,2.0,Unknown,,,2,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
1531,Data Analyst,2,765,"At least 2 years of experience in the field of data analysis or sales., CV to ngle.hann2212@gmail.com",1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1530,Data System Support,0,1000,"From 6 months of experience or knowledge of data, SQL, IT Support.",1.0,Unknown,,,1,REMOTE,1,1,"Fulltime,",Part-time,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
1529,Data Entry Clerk,0,550,"Have experience with MS Excel;,Open for entry level;",0.0,1,,,0,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1523,Software Engineer ( Ai / Ml Applied ),3,3000,Knowledge and experience in Artificial Intelligence prompt engineering aspects on tools such as ChatGPT,1.0,2,,,1,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,1,0,0,1,0,9/10/2025
1522,Ai Prompt Engineer,3,2500,"Proficiency in Python and experience using, prompting, fine-tuning, training AI models",1.0,2,,,1,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,1,0,0,1,0,9/10/2025
1517,Algorithmic Trading Intern,0,200,Able to commit 20 hours a week in 6 months,0.0,Unknown,,,0,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,1,0,0,0,0,9/10/2025
1516,International Quant Championship,0,2200,"Teams of 1 to 4 members (must be from the same university) compete in a virtual national qualifier using the WorldQuant BRAIN platform to create ""alphas"".,Participants who perform well may be considered for research consultant, internship or full-time employment opportunities at WorldQuant;",0.0,1,2.0,,0,REMOTE,1,1,Fulltime,Unknown,Unknown,Unknown,0,0,0,0,0,0,1,9/10/2025
1505,Big Data Engineer,3,3000,"Knowledge of storage programming, dispersing data processing, large data processing (Hadoop, Spark, Elastic Search ..., knowledge of programming, data structure & algorithm",1.0,2,,,1,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,1,0,0,0,0,0,0,9/10/2025
1496,Data Scientist,2,1000,Proficient in Python. Practical experience with Deep Learning frameworks such as Keras/Pytorch,1.0,2,,,1,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,1,1,0,1,0,9/10/2025
1488,"Data Analyst ( Tableau, Excel )",1,850,1-2 years of experience. Proficient in Tableea and Excel,1.0,Unknown,,,1,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1487,Data Analyst,2,3000,"2-3 years of experience in data analysis, preferably in a business or e-commerce environment",1.0,2,,,1,REMOTE,1,1,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1483,"Lead Data Analyst, Mbi",2,2500,2+ years experience in Data Analytics or Business Intelligence,2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1482,Senior Data Analyst,3,2200,"Strong analytical skills with numbers and data. You can transform data, apply domain kinh nghi?m, test hypotheses, detect patterns and spot critical gaps;",2.0,Unknown,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,9/10/2025
1481,Senior / Lead Data Scientist,5,4000,5+ years of hand-on industrial experience with Big Data and Machine Learning.,2.0,3,,,2,HCMC,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,1,0,0,0,0,9/10/2025
1456,Data Scientist Intern,0,415,"Studying in Machine Learning, Computer Science, Electrical Engineering, Physics, Statistics, Applied Math or other quantitative fields from a reputed university.",0.0,Unknown,,,0,HANOI,1,0,Fulltime,Unknown,Unknown,Unknown,0,0,1,0,0,0,0,9/10/2025
